Geography Name,Geography Type,Year,Hour of Day,Avg. Demand (kW),County
"Santa Clara, CA",city,2024,6,1,santa clara
"Santa Clara, CA",city,2024,7,0.8,santa clara
"Santa Clara, CA",city,2024,8,0.6,santa clara
"Santa Clara, CA",city,2024,9,0.6,santa clara
"Santa Clara, CA",city,2024,10,0.6,santa clara
"Santa Clara, CA",city,2024,11,0.7,santa clara
"Santa Clara, CA",city,2024,12,0.8,santa clara
"Santa Clara, CA",city,2024,13,0.9,santa clara
"Santa Clara, CA",city,2024,14,0.9,santa clara
"Santa Clara, CA",city,2024,15,1,santa clara
"Santa Clara, CA",city,2024,16,1.2,santa clara
"Santa Clara, CA",city,2024,17,1.7,santa clara
"Santa Clara, CA",city,2024,18,1.9,santa clara
"Santa Clara, CA",city,2024,19,2,santa clara
"Santa Clara, CA",city,2024,20,3.4,santa clara
"Santa Clara, CA",city,2024,21,5.8,santa clara
"Santa Clara, CA",city,2024,22,8,santa clara
"Santa Clara, CA",city,2024,23,9.8,santa clara
"Santa Maria, CA",city,2024,0,1.5,santa maria
"Santa Maria, CA",city,2024,1,1.2,santa maria
"Santa Maria, CA",city,2024,2,1.1,santa maria
"Santa Maria, CA",city,2024,3,1,santa maria
"Santa Maria, CA",city,2024,4,0.9,santa maria
"Santa Maria, CA",city,2024,5,0.8,santa maria
"Santa Maria, CA",city,2024,6,0.7,santa maria
"Santa Maria, CA",city,2024,7,0.6,santa maria
"Santa Maria, CA",city,2024,8,0.5,santa maria
"Santa Maria, CA",city,2024,9,0.5,santa maria
"Santa Maria, CA",city,2024,10,0.5,santa maria
"Santa Maria, CA",city,2024,11,0.6,santa maria
"Santa Maria, CA",city,2024,12,0.7,santa maria
"Santa Maria, CA",city,2024,13,0.8,santa maria
"Santa Maria, CA",city,2024,14,0.8,santa maria
"Santa Maria, CA",city,2024,15,0.9,santa maria
"Santa Maria, CA",city,2024,16,1.2,santa maria
"Santa Maria, CA",city,2024,17,1.6,santa maria
"Santa Maria, CA",city,2024,18,1.8,santa maria
"Santa Maria, CA",city,2024,19,2,santa maria
"Santa Maria, CA",city,2024,20,2,santa maria
"Santa Maria, CA",city,2024,21,2,santa maria
"Santa Maria, CA",city,2024,22,1.9,santa maria
"Santa Maria, CA",city,2024,23,1.7,santa maria
"Seattle, WA",city,2024,0,72.3,seattle
"Seattle, WA",city,2024,1,62.7,seattle
"Seattle, WA",city,2024,2,53.8,seattle
"Seattle, WA",city,2024,3,47,seattle
"Seattle, WA",city,2024,4,41.5,seattle
"Seattle, WA",city,2024,5,36.9,seattle
"Seattle, WA",city,2024,6,32.5,seattle
"Seattle, WA",city,2024,7,25.8,seattle
"Seattle, WA",city,2024,8,21.6,seattle
"Seattle, WA",city,2024,9,20.8,seattle
"Seattle, WA",city,2024,10,22.4,seattle
"Seattle, WA",city,2024,11,25.7,seattle
"Seattle, WA",city,2024,12,29.7,seattle
"Seattle, WA",city,2024,13,33,seattle
"Seattle, WA",city,2024,14,36.9,seattle
"Seattle, WA",city,2024,15,43.3,seattle
"Seattle, WA",city,2024,16,53.9,seattle
"Seattle, WA",city,2024,17,70.8,seattle
"Seattle, WA",city,2024,18,83.1,seattle
"Seattle, WA",city,2024,19,89.4,seattle
"Seattle, WA",city,2024,20,94.4,seattle
"Seattle, WA",city,2024,21,94.9,seattle
"Seattle, WA",city,2024,22,90.6,seattle
"Seattle, WA",city,2024,23,83.3,seattle
"Seminole County, FL",county,2024,0,11.9,seminole county
"Seminole County, FL",county,2024,1,9.5,seminole county
"Seminole County, FL",county,2024,2,6.8,seminole county
"Seminole County, FL",county,2024,3,4.1,seminole county
"Seminole County, FL",county,2024,4,2,seminole county
"Seminole County, FL",county,2024,5,0.8,seminole county
"Seminole County, FL",county,2024,6,0.3,seminole county
"Seminole County, FL",county,2024,7,0.2,seminole county
"Seminole County, FL",county,2024,8,0.1,seminole county
"Seminole County, FL",county,2024,9,0.1,seminole county
"Seminole County, FL",county,2024,10,0.1,seminole county
"Seminole County, FL",county,2024,11,0.1,seminole county
"Seminole County, FL",county,2024,12,0.1,seminole county
"Seminole County, FL",county,2024,13,0.1,seminole county
"Seminole County, FL",county,2024,14,0.1,seminole county
"Seminole County, FL",county,2024,15,0,seminole county
"Seminole County, FL",county,2024,16,0,seminole county
"Seminole County, FL",county,2024,17,0,seminole county
"Seminole County, FL",county,2024,18,0,seminole county
"Seminole County, FL",county,2024,19,0,seminole county
"Seminole County, FL",county,2024,20,1.7,seminole county
"Seminole County, FL",county,2024,21,5.1,seminole county
"Seminole County, FL",county,2024,22,8.4,seminole county
"Seminole County, FL",county,2024,23,11.2,seminole county
"Snohomish County, WA",county,2024,0,19,snohomish county
"Snohomish County, WA",county,2024,1,15.3,snohomish county
"Snohomish County, WA",county,2024,2,11.2,snohomish county
"Snohomish County, WA",county,2024,3,7.3,snohomish county
"Snohomish County, WA",county,2024,4,4.2,snohomish county
"Snohomish County, WA",county,2024,5,2.4,snohomish county
"Snohomish County, WA",county,2024,6,1.6,snohomish county
"Snohomish County, WA",county,2024,7,1.2,snohomish county
"Snohomish County, WA",county,2024,8,1,snohomish county
"Snohomish County, WA",county,2024,9,0.9,snohomish county
"Snohomish County, WA",county,2024,10,0.9,snohomish county
"Snohomish County, WA",county,2024,11,1,snohomish county
"Snohomish County, WA",county,2024,12,1.2,snohomish county
"Snohomish County, WA",county,2024,13,1.4,snohomish county
"Snohomish County, WA",county,2024,14,1.5,snohomish county
"Snohomish County, WA",county,2024,15,1.6,snohomish county
"Snohomish County, WA",county,2024,16,1.9,snohomish county
"Snohomish County, WA",county,2024,17,2.6,snohomish county
"Snohomish County, WA",county,2024,18,3,snohomish county
"Snohomish County, WA",county,2024,19,3.2,snohomish county
"Snohomish County, WA",county,2024,20,5.8,snohomish county
"Snohomish County, WA",county,2024,21,10.5,snohomish county
"Snohomish County, WA",county,2024,22,14.8,snohomish county
"Snohomish County, WA",county,2024,23,18.3,snohomish county
"Southlake, TX",city,2024,0,5.5,southlake
"Southlake, TX",city,2024,1,4.4,southlake
"Southlake, TX",city,2024,2,3.3,southlake
"Southlake, TX",city,2024,3,2.3,southlake
"Southlake, TX",city,2024,4,1.4,southlake
"Southlake, TX",city,2024,5,0.9,southlake
"Southlake, TX",city,2024,6,0.7,southlake
"Southlake, TX",city,2024,7,0.6,southlake
"Southlake, TX",city,2024,8,0.5,southlake
"Southlake, TX",city,2024,9,0.3,southlake
"Southlake, TX",city,2024,10,0.5,southlake
"Southlake, TX",city,2024,11,0.5,southlake
"Southlake, TX",city,2024,12,0.6,southlake
"Southlake, TX",city,2024,13,0.7,southlake
"Southlake, TX",city,2024,14,0.7,southlake
"Southlake, TX",city,2024,15,0.8,southlake
"Southlake, TX",city,2024,16,0.9,southlake
"Southlake, TX",city,2024,17,1.2,southlake
"Southlake, TX",city,2024,18,1.4,southlake
"Southlake, TX",city,2024,19,1.5,southlake
"Southlake, TX",city,2024,20,2.3,southlake
"Southlake, TX",city,2024,21,3.4,southlake
"Southlake, TX",city,2024,22,4.5,southlake
"Southlake, TX",city,2024,23,5.5,southlake
"Spotsylvania County, VA",county,2024,0,7,spotsylvania county
"Spotsylvania County, VA",county,2024,1,6.2,spotsylvania county
"Spotsylvania County, VA",county,2024,2,5.5,spotsylvania county
"Spotsylvania County, VA",county,2024,3,4.9,spotsylvania county
"Spotsylvania County, VA",county,2024,4,4.4,spotsylvania county
"Spotsylvania County, VA",county,2024,5,4,spotsylvania county
"Spotsylvania County, VA",county,2024,6,3.5,spotsylvania county
"Spotsylvania County, VA",county,2024,7,2.8,spotsylvania county
"Spotsylvania County, VA",county,2024,8,2.4,spotsylvania county
"Spotsylvania County, VA",county,2024,9,2.3,spotsylvania county
"Spotsylvania County, VA",county,2024,10,2.5,spotsylvania county
"Spotsylvania County, VA",county,2024,11,2.8,spotsylvania county
"Spotsylvania County, VA",county,2024,12,3.3,spotsylvania county
"Spotsylvania County, VA",county,2024,13,3.6,spotsylvania county
"Spotsylvania County, VA",county,2024,14,4.1,spotsylvania county
"Spotsylvania County, VA",county,2024,15,4.8,spotsylvania county
"Spotsylvania County, VA",county,2024,16,5.9,spotsylvania county
"Spotsylvania County, VA",county,2024,17,7.7,spotsylvania county
"Spotsylvania County, VA",county,2024,18,9.1,spotsylvania county
"Spotsylvania County, VA",county,2024,19,9.8,spotsylvania county
"Spotsylvania County, VA",county,2024,20,10.2,spotsylvania county
"Spotsylvania County, VA",county,2024,21,10,spotsylvania county
"Spotsylvania County, VA",county,2024,22,9.3,spotsylvania county
"Spotsylvania County, VA",county,2024,23,8.3,spotsylvania county
"Springfield, MO",city,2024,0,5.2,springfield
"Springfield, MO",city,2024,1,4.5,springfield
"Springfield, MO",city,2024,2,4,springfield
"Springfield, MO",city,2024,3,3.6,springfield
"Springfield, MO",city,2024,4,3.3,springfield
"Springfield, MO",city,2024,5,3,springfield
"Springfield, MO",city,2024,6,2.6,springfield
"Springfield, MO",city,2024,7,2,springfield
"Springfield, MO",city,2024,8,1.7,springfield
"Springfield, MO",city,2024,9,1.7,springfield
"Springfield, MO",city,2024,10,1.8,springfield
"Springfield, MO",city,2024,11,2,springfield
"Springfield, MO",city,2024,12,2.4,springfield
"Springfield, MO",city,2024,13,2.7,springfield
"Springfield, MO",city,2024,14,3,springfield
"Springfield, MO",city,2024,15,3.5,springfield
"Springfield, MO",city,2024,16,4.4,springfield
"Springfield, MO",city,2024,17,5.8,springfield
"Springfield, MO",city,2024,18,6.8,springfield
"Springfield, MO",city,2024,19,7.3,springfield
"Springfield, MO",city,2024,20,7.6,springfield
"Springfield, MO",city,2024,21,7.4,springfield
"Springfield, MO",city,2024,22,6.9,springfield
"Springfield, MO",city,2024,23,6.1,springfield
"St. Johns County, FL",county,2024,0,2.4,st. johns county
"St. Johns County, FL",county,2024,1,2,st. johns county
"St. Johns County, FL",county,2024,2,1.8,st. johns county
"St. Johns County, FL",county,2024,3,1.6,st. johns county
"St. Johns County, FL",county,2024,4,1.5,st. johns county
"St. Johns County, FL",county,2024,5,1.4,st. johns county
"St. Johns County, FL",county,2024,6,1.2,st. johns county
"St. Johns County, FL",county,2024,7,0.9,st. johns county
"St. Johns County, FL",county,2024,8,0.8,st. johns county
"St. Johns County, FL",county,2024,9,0.8,st. johns county
"St. Johns County, FL",county,2024,10,0.8,st. johns county
"St. Johns County, FL",county,2024,11,0.9,st. johns county
"St. Johns County, FL",county,2024,12,1.1,st. johns county
"St. Johns County, FL",county,2024,13,1.2,st. johns county
"St. Johns County, FL",county,2024,14,1.4,st. johns county
"St. Johns County, FL",county,2024,15,1.6,st. johns county
"St. Johns County, FL",county,2024,16,2,st. johns county
"St. Johns County, FL",county,2024,17,2.6,st. johns county
"St. Johns County, FL",county,2024,18,3.1,st. johns county
"St. Johns County, FL",county,2024,19,3.3,st. johns county
"St. Johns County, FL",county,2024,20,3.4,st. johns county
"St. Johns County, FL",county,2024,21,3.4,st. johns county
"St. Johns County, FL",county,2024,22,3.2,st. johns county
"St. Johns County, FL",county,2024,23,2.8,st. johns county
"St. Louis, MO",city,2024,0,49.4,st. louis
"St. Louis, MO",city,2024,1,39.5,st. louis
"St. Louis, MO",city,2024,2,28.3,st. louis
"St. Louis, MO",city,2024,3,17.2,st. louis
"St. Louis, MO",city,2024,4,8.5,st. louis
"St. Louis, MO",city,2024,5,3.5,st. louis
"St. Louis, MO",city,2024,6,1.7,st. louis
"St. Louis, MO",city,2024,7,1,st. louis
"St. Louis, MO",city,2024,8,0.8,st. louis
"St. Louis, MO",city,2024,9,0.7,st. louis
"St. Louis, MO",city,2024,10,0.6,st. louis
"St. Louis, MO",city,2024,11,0.6,st. louis
"St. Louis, MO",city,2024,12,0.8,st. louis
"St. Louis, MO",city,2024,13,0.9,st. louis
"St. Louis, MO",city,2024,14,0.7,st. louis
"St. Louis, MO",city,2024,15,0.5,st. louis
"St. Louis, MO",city,2024,16,0.5,st. louis
"St. Louis, MO",city,2024,17,0.6,st. louis
"St. Louis, MO",city,2024,18,0.6,st. louis
"St. Louis, MO",city,2024,19,0.7,st. louis
"St. Louis, MO",city,2024,20,7.7,st. louis
"St. Louis, MO",city,2024,21,21.7,st. louis
"St. Louis, MO",city,2024,22,35,st. louis
"St. Louis, MO",city,2024,23,46.5,st. louis
"St. Paul, MN",city,2024,0,36.4,st. paul
"St. Paul, MN",city,2024,1,29.3,st. paul
"St. Paul, MN",city,2024,2,21.2,st. paul
"St. Paul, MN",city,2024,3,13.3,st. paul
"St. Paul, MN",city,2024,4,7.2,st. paul
"St. Paul, MN",city,2024,5,3.6,st. paul
"St. Paul, MN",city,2024,6,2.2,st. paul
"St. Paul, MN",city,2024,7,1.5,st. paul
"St. Paul, MN",city,2024,8,1.2,st. paul
"St. Paul, MN",city,2024,9,1,st. paul
"St. Paul, MN",city,2024,10,1.1,st. paul
"St. Paul, MN",city,2024,11,1.2,st. paul
"St. Paul, MN",city,2024,12,1.5,st. paul
"St. Paul, MN",city,2024,13,1.7,st. paul
"St. Paul, MN",city,2024,14,1.6,st. paul
"St. Paul, MN",city,2024,15,1.7,st. paul
"St. Paul, MN",city,2024,16,2,st. paul
"St. Paul, MN",city,2024,17,2.6,st. paul
"St. Paul, MN",city,2024,18,3.1,st. paul
"St. Paul, MN",city,2024,19,3.3,st. paul
"St. Paul, MN",city,2024,20,8.3,st. paul
"St. Paul, MN",city,2024,21,18,st. paul
"St. Paul, MN",city,2024,22,27,st. paul
"St. Paul, MN",city,2024,23,34.7,st. paul
"Staunton, VA",city,2024,0,3.1,staunton
"Staunton, VA",city,2024,1,2.7,staunton
"Staunton, VA",city,2024,2,2.4,staunton
"Staunton, VA",city,2024,3,2.2,staunton
"Staunton, VA",city,2024,4,1.9,staunton
"Staunton, VA",city,2024,5,1.8,staunton
"Staunton, VA",city,2024,6,1.6,staunton
"Staunton, VA",city,2024,7,1.2,staunton
"Staunton, VA",city,2024,8,1,staunton
"Staunton, VA",city,2024,9,1,staunton
"Staunton, VA",city,2024,10,1,staunton
"Staunton, VA",city,2024,11,1.2,staunton
"Staunton, VA",city,2024,12,1.5,staunton
"Staunton, VA",city,2024,13,1.6,staunton
"Staunton, VA",city,2024,14,1.8,staunton
"Staunton, VA",city,2024,15,2,staunton
"Staunton, VA",city,2024,16,2.6,staunton
"Staunton, VA",city,2024,17,3.4,staunton
"Staunton, VA",city,2024,18,4,staunton
"Staunton, VA",city,2024,19,4.3,staunton
"Staunton, VA",city,2024,20,4.5,staunton
"Staunton, VA",city,2024,21,4.4,staunton
"Staunton, VA",city,2024,22,4.1,staunton
"Staunton, VA",city,2024,23,3.6,staunton
"Suffolk County, NY",county,2024,0,26,suffolk county
"Suffolk County, NY",county,2024,1,21.8,suffolk county
"Suffolk County, NY",county,2024,2,17.3,suffolk county
"Suffolk County, NY",county,2024,3,13.4,suffolk county
"Suffolk County, NY",county,2024,4,10.2,suffolk county
"Suffolk County, NY",county,2024,5,8.2,suffolk county
"Suffolk County, NY",county,2024,6,6.8,suffolk county
"Suffolk County, NY",county,2024,7,5.3,suffolk county
"Suffolk County, NY",county,2024,8,4.4,suffolk county
"Suffolk County, NY",county,2024,9,4.2,suffolk county
"Suffolk County, NY",county,2024,10,4.5,suffolk county
"Suffolk County, NY",county,2024,11,5.2,suffolk county
"Suffolk County, NY",county,2024,12,6,suffolk county
"Suffolk County, NY",county,2024,13,6.7,suffolk county
"Suffolk County, NY",county,2024,14,7.4,suffolk county
"Suffolk County, NY",county,2024,15,8.6,suffolk county
"Suffolk County, NY",county,2024,16,10.7,suffolk county
"Suffolk County, NY",county,2024,17,14.1,suffolk county
"Suffolk County, NY",county,2024,18,16.5,suffolk county
"Suffolk County, NY",county,2024,19,17.7,suffolk county
"Suffolk County, NY",county,2024,20,20.5,suffolk county
"Suffolk County, NY",county,2024,21,23.9,suffolk county
"Suffolk County, NY",county,2024,22,26.2,suffolk county
"Suffolk County, NY",county,2024,23,27.5,suffolk county
"Sullivan County, TN",county,2024,0,29.9,sullivan county
"Sullivan County, TN",county,2024,1,26.2,sullivan county
"Sullivan County, TN",county,2024,2,22.8,sullivan county
"Sullivan County, TN",county,2024,3,20.5,sullivan county
"Sullivan County, TN",county,2024,4,18.4,sullivan county
"Sullivan County, TN",county,2024,5,16.7,sullivan county
"Sullivan County, TN",county,2024,6,14.8,sullivan county
"Sullivan County, TN",county,2024,7,11.7,sullivan county
"Sullivan County, TN",county,2024,8,9.9,sullivan county
"Sullivan County, TN",county,2024,9,9.4,sullivan county
"Sullivan County, TN",county,2024,10,10.2,sullivan county
"Sullivan County, TN",county,2024,11,11.7,sullivan county
"Sullivan County, TN",county,2024,12,13.5,sullivan county
"Sullivan County, TN",county,2024,13,15,sullivan county
"Sullivan County, TN",county,2024,14,16.8,sullivan county
"Sullivan County, TN",county,2024,15,19.8,sullivan county
"Sullivan County, TN",county,2024,16,24.7,sullivan county
"Sullivan County, TN",county,2024,17,32.4,sullivan county
"Sullivan County, TN",county,2024,18,38.1,sullivan county
"Sullivan County, TN",county,2024,19,40.9,sullivan county
"Sullivan County, TN",county,2024,20,42.7,sullivan county
"Sullivan County, TN",county,2024,21,42,sullivan county
"Sullivan County, TN",county,2024,22,39.2,sullivan county
"Sullivan County, TN",county,2024,23,35.1,sullivan county
"Sunnyvale, CA",city,2024,0,1.8,sunnyvale
"Sunnyvale, CA",city,2024,1,1.4,sunnyvale
"Sunnyvale, CA",city,2024,2,1,sunnyvale
"Sunnyvale, CA",city,2024,3,0.7,sunnyvale
"Sunnyvale, CA",city,2024,4,0.3,sunnyvale
"Sunnyvale, CA",city,2024,5,0.2,sunnyvale
"Sunnyvale, CA",city,2024,6,0.1,sunnyvale
"Sunnyvale, CA",city,2024,7,0.1,sunnyvale
